action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,inactive,5857620,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cn1c(=O)c(/C=N/c2ccccc2)c(O)c2ccccc21,,,CHEMBL1201862,,,,CHEMBL3214124,,CHEMBL3214124,,0,http://www.openphacts.org/units/Nanomolar,1152985,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857621,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(S(=O)(=O)c2c(N)n(Cc3ccco3)c3nc4ccccc4nc23)c1,,,CHEMBL1201862,,,,CHEMBL1587654,,CHEMBL1587654,,0,http://www.openphacts.org/units/Nanomolar,1307324,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857622,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N=c1c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n3ccccc3nc2n1Cc1ccco1,,,CHEMBL1201862,,,"{'bei': '9.84', 'le': '0.18', 'lle': '1.52', 'sei': '4.14'}",CHEMBL1301322,,CHEMBL1301322,4.36,0,http://www.openphacts.org/units/Nanomolar,1305640,=,7,1,=,,IC50,nM,,43500.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,43.5
,inactive,5857623,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC(=O)c1ccc2cccc3c2c1NC(C)=N3,,,CHEMBL1201862,,,,CHEMBL1567923,,CHEMBL1567923,,0,http://www.openphacts.org/units/Nanomolar,1176556,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857624,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(Cl)cc1,,,CHEMBL1201862,,,"{'bei': '10.22', 'le': '0.19', 'lle': '-0.43', 'sei': '7.22'}",CHEMBL3209562,,CHEMBL3209562,4.94,0,http://www.openphacts.org/units/Nanomolar,1029522,=,7,1,=,,IC50,nM,,11600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,11.6
,Active,5857625,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCc1nnc(NC(=O)c2sc3nc4c(cc3c2N)CCCCC4)s1,,,CHEMBL1201862,,,"{'bei': '12.80', 'le': '0.26', 'lle': '0.97', 'sei': '5.10'}",CHEMBL1371568,,CHEMBL1371568,4.78,0,http://www.openphacts.org/units/Nanomolar,1029986,=,7,1,=,,IC50,nM,,16600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,16.6
,inactive,5857626,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(S(=O)(=O)c2cc3c(=O)n4ccccc4nc3n(Cc3ccco3)c2=N)cc1,,,CHEMBL1201862,,,"{'bei': '9.48', 'le': '0.18', 'lle': '1.32', 'sei': '3.83'}",CHEMBL1348271,,CHEMBL1348271,4.23,0,http://www.openphacts.org/units/Nanomolar,1188610,=,7,1,=,,IC50,nM,,58600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,58.6
,Active,5857627,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCC1(C)Cc2c(sc3[nH]c(=O)[nH]c(=O)c23)CS1,,,CHEMBL1201862,,,"{'bei': '15.39', 'le': '0.33', 'lle': '2.11', 'sei': '6.61'}",CHEMBL1335410,,CHEMBL1335410,4.35,0,http://www.openphacts.org/units/Nanomolar,1298784,=,7,1,=,,IC50,nM,,45100.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,45.1
,Active,5857628,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(-n2c(C)cc(/C=N/NC(=O)Cn3c4ccccc4c(=O)c4ccccc43)c2C)cc1,,,CHEMBL1201862,,,"{'bei': '10.56', 'le': '0.19', 'lle': '-0.13', 'sei': '7.14'}",CHEMBL3196628,,CHEMBL3196628,4.89,0,http://www.openphacts.org/units/Nanomolar,1028500,=,7,1,=,,IC50,nM,,13000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,13.0
,Active,5857629,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC1CCCCC1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccco1)CC2,,,CHEMBL1201862,,,"{'bei': '11.19', 'le': '0.21', 'lle': '-0.20', 'sei': '6.11'}",CHEMBL1450458,,CHEMBL1450458,4.97,0,http://www.openphacts.org/units/Nanomolar,1045056,=,7,1,=,,IC50,nM,,10600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,10.6
,Active,5857630,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.O,,,CHEMBL1201862,,,"{'bei': '18.73', 'le': '0.34', 'lle': '2.16', 'sei': '11.46'}",CHEMBL1256708,APOMORPHINE HYDROCHLORIDE HEMIHYDRATE,CHEMBL53,5.01,0,http://www.openphacts.org/units/Nanomolar,980152,=,7,1,=,,IC50,nM,,9810.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,9.81
,Active,5857631,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(C(=O)/N=c2\c(C#N)cc3c(=O)n4cccc(C)c4nc3n2Cc2ccco2)c1,,,CHEMBL1201862,,,"{'bei': '11.53', 'le': '0.21', 'lle': '1.66', 'sei': '4.91'}",CHEMBL1998294,,CHEMBL1998294,5.18,0,http://www.openphacts.org/units/Nanomolar,1000135,=,7,1,=,,IC50,nM,,6540.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,6.54
,inactive,5857632,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N#Cc1c(-c2ccncc2)c2c([nH]c1=O)-c1ccccc1OC2,,,CHEMBL1201862,,,,CHEMBL427876,,CHEMBL427876,,0,http://www.openphacts.org/units/Nanomolar,1156436,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857633,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCC(=O)Nc1c(S(=O)(=O)c2ccccc2)c2nc3ccccc3nc2n1Cc1ccccc1,,,CHEMBL1201862,,,,CHEMBL1428024,,CHEMBL1428024,,0,http://www.openphacts.org/units/Nanomolar,1023001,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857634,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Oc1nc(C(Cl)Cl)nc2sc3c(c12)CCN(Cc1ccccc1)C3,,,CHEMBL1201862,,,"{'bei': '12.81', 'le': '0.28', 'lle': '0.44', 'sei': '9.89'}",CHEMBL1348645,,CHEMBL1348645,4.87,0,http://www.openphacts.org/units/Nanomolar,1039936,=,7,1,=,,IC50,nM,,13400.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,13.4
,inactive,5857635,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(OC)c(S(=O)(=O)N(C(C)=O)c2ccc3oc(=O)sc3c2)c1,,,CHEMBL1201862,,,,CHEMBL1596011,,CHEMBL1596011,,0,http://www.openphacts.org/units/Nanomolar,1116876,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857636,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N=c1c(C(=O)NCc2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1ccco1,,,CHEMBL1201862,,,"{'bei': '10.43', 'le': '0.19', 'lle': '1.74', 'sei': '4.21'}",CHEMBL1529346,,CHEMBL1529346,4.44,0,http://www.openphacts.org/units/Nanomolar,1302548,=,7,1,=,,IC50,nM,,36600.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,36.6
,Active,5857637,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C1C=CC(=O)N1N(c1ccccc1)c1ccccc1,,,CHEMBL1201862,,,"{'bei': '17.67', 'le': '0.32', 'lle': '2.01', 'sei': '11.50'}",CHEMBL1490677,,CHEMBL1490677,4.67,0,http://www.openphacts.org/units/Nanomolar,1034359,=,7,1,=,,IC50,nM,,21400.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,21.4
,inactive,5857638,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,N#Cc1c2c(c(NCc3ccco3)n3c1nc1ccccc13)CCC2,,,CHEMBL1201862,,,,CHEMBL1606020,,CHEMBL1606020,,0,http://www.openphacts.org/units/Nanomolar,1282191,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5857639,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc(-n2c(SCc3cc(=O)oc4cc(O)c(O)cc34)nc3ccccc3c2=O)c1,,,CHEMBL1201862,,,"{'bei': '9.94', 'le': '0.19', 'lle': '0.51', 'sei': '4.11'}",CHEMBL1499658,,CHEMBL1499658,4.71,0,http://www.openphacts.org/units/Nanomolar,1038596,=,7,1,=,,IC50,nM,,19300.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,19.3
,inactive,5857640,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCNc1sc(C(=O)c2cccs2)c(N)c1-c1nc2ccccc2s1,,,CHEMBL1201862,,,"{'bei': '10.89', 'le': '0.23', 'lle': '-1.13', 'sei': '6.17'}",CHEMBL1577952,,CHEMBL1577952,4.20,0,http://www.openphacts.org/units/Nanomolar,1168088,=,7,1,=,,IC50,nM,,63200.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,63.2
,inactive,5857641,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COC(=O)C1=C(CSc2nc3c(cc2C#N)CN(C)CC3)OC(N)=C(C#N)C1c1ccccc1F,,,CHEMBL1201862,,,"{'bei': '8.58', 'le': '0.16', 'lle': '1.11', 'sei': '3.37'}",CHEMBL1577884,,CHEMBL1577884,4.21,0,http://www.openphacts.org/units/Nanomolar,987179,=,7,1,=,,IC50,nM,,60900.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,60.9
,Active,5857642,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(Cn2c(=N)c(C(=O)NCc3ccco3)cc3c(=O)n4ccccc4nc32)cc1,,,CHEMBL1201862,,,"{'bei': '10.96', 'le': '0.20', 'lle': '1.81', 'sei': '4.57'}",CHEMBL1360981,,CHEMBL1360981,4.82,0,http://www.openphacts.org/units/Nanomolar,1284704,=,7,1,=,,IC50,nM,,15300.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,15.3
,inactive,5857643,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,O=C(CN1CCN(c2ccc(O)cc2)CC1)NC(c1ccccc1)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1471909,,CHEMBL1471909,,0,http://www.openphacts.org/units/Nanomolar,1037430,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857644,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC(C)C(=O)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1cccs1,,,CHEMBL1201862,,,,CHEMBL1467316,,CHEMBL1467316,,0,http://www.openphacts.org/units/Nanomolar,996896,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857645,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2ccco2)/c1=N/C(=O)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL3192906,,CHEMBL3192906,,0,http://www.openphacts.org/units/Nanomolar,999541,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857646,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COCCNC(=O)c1c(NC(=O)c2ccc(Br)o2)n(Cc2ccccc2)c2nc3ccccc3nc12,,,CHEMBL1201862,,,,CHEMBL1328822,,CHEMBL1328822,,0,http://www.openphacts.org/units/Nanomolar,988979,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857647,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,CC(C)OCCCn1c(-c2ccco2)nc2nc3ccccc3nc21,,,CHEMBL1201862,,,,CHEMBL1382392,,CHEMBL1382392,,0,http://www.openphacts.org/units/Nanomolar,1304534,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857648,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc2o/c(=N\O)c(C(=O)Nc3ccccc3OC)cc2c1,,,CHEMBL1201862,,,"{'bei': '12.39', 'le': '0.23', 'lle': '1.23', 'sei': '4.52'}",CHEMBL1864716,,CHEMBL1864716,4.22,0,http://www.openphacts.org/units/Nanomolar,985058,=,7,1,=,,IC50,nM,,60500.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,60.5
,inactive,5857649,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc2c(O)c3cccc(N)c3nc12,,,CHEMBL1201862,,,,CHEMBL1584969,,CHEMBL1584969,,0,http://www.openphacts.org/units/Nanomolar,1038124,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,inactive,5857650,[],CHEMBL1614223,"PUBCHEM_BIOASSAY: Identification of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a time resolved fluorescence resonance energy transfer (TR-FRET) assay. Counterscreen (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1496, AID1502, AID1550, AID1560, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,OCCNc1c2ccccc2nc2c(F)c(F)c(F)c(F)c12,,,CHEMBL1201862,,,,CHEMBL1418079,,CHEMBL1418079,,0,http://www.openphacts.org/units/Nanomolar,1039658,>,7,1,>,,IC50,nM,,100000.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,100.0
,Active,5860055,[],CHEMBL1613786,"PUBCHEM_BIOASSAY: Confirmation of compounds inhibiting the binding between the RUNX1 Runt domain and CBFb-SMMHC via a fluorescence resonance energy transfer (FRET) assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID1434, AID1438, AID1496, AID1550, AID1645]",B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(/C=C(\C#N)C(=O)Nc2cccc3ncccc23)o1.Cl,,,CHEMBL1201862,,,"{'bei': '15.08', 'le': '0.27', 'lle': '0.89', 'sei': '5.80'}",CHEMBL1519408,,CHEMBL1623103,4.57,0,http://www.openphacts.org/units/Nanomolar,1263317,=,7,1,=,,IC50,nM,,26648.0,CHEMBL2093862,Homo sapiens,Runt-related transcription factor 1/Core-binding factor subunit beta,9606,,,IC50,uM,UO_0000065,,26.648
